week,state,antigen_detections,pcr_detections,update_dts
2022-07-16,RI,0,0,2023-03-04-193853
2022-07-23,RI,0,0,2023-03-04-193853
2022-07-30,RI,0,0,2023-03-04-193853
2022-08-06,RI,0,0,2023-03-04-193853
2022-08-13,RI,0,0,2023-03-04-193853
2022-08-20,RI,0,0,2023-03-04-193853
2022-08-27,RI,0,0,2023-03-04-193853
2022-09-03,RI,0,0,2023-03-04-193853
2022-09-10,RI,0,0,2023-03-04-193853
2022-09-17,RI,0,0,2023-03-04-193853
2022-09-24,RI,0,0,2023-03-04-193853
2022-10-01,RI,0,0,2023-03-04-193853
2022-10-08,RI,0,0,2023-03-04-193853
2022-10-15,RI,0,0,2023-03-04-193853
2022-10-22,RI,0,0,2023-03-04-193853
2022-10-29,RI,0,0,2023-03-04-193853
2022-11-05,RI,0,0,2023-03-04-193853
2022-11-12,RI,0,0,2023-03-04-193853
2022-11-19,RI,0,0,2023-03-04-193853
2022-11-26,RI,0,0,2023-03-04-193853
2022-12-03,RI,0,0,2023-03-04-193853
2022-12-10,RI,0,0,2023-03-04-193853
2022-12-17,RI,0,0,2023-03-04-193853
2022-12-24,RI,0,0,2023-03-04-193853
2022-12-31,RI,0,0,2023-03-04-193853
2023-01-07,RI,0,0,2023-03-04-193853
2023-01-14,RI,0,0,2023-03-04-193853
2023-01-21,RI,0,0,2023-03-04-193853
2023-01-28,RI,0,0,2023-03-04-193853
2023-02-04,RI,0,0,2023-03-04-193853
2023-02-11,RI,0,0,2023-03-04-193853
2023-02-18,RI,0,0,2023-03-04-193853
2023-02-25,RI,0,0,2023-03-04-193853
2021-03-06,SC,0,0,2023-03-04-193853
2021-03-13,SC,0,0,2023-03-04-193853
2021-03-20,SC,0,0,2023-03-04-193853
2021-03-27,SC,0,0.4,2023-03-04-193853
2021-04-03,SC,0,0.6,2023-03-04-193853
2021-04-10,SC,0,2,2023-03-04-193853
2021-04-17,SC,0,3.4,2023-03-04-193853
2021-04-24,SC,0,6.2,2023-03-04-193853
2021-05-01,SC,0,6.8,2023-03-04-193853
2021-05-08,SC,0,7.6,2023-03-04-193853
2021-05-15,SC,0,7.4,2023-03-04-193853
2021-05-22,SC,0,6.8,2023-03-04-193853
2021-05-29,SC,0,6,2023-03-04-193853
2021-06-05,SC,0,8.2,2023-03-04-193853
2021-06-12,SC,0,8.2,2023-03-04-193853
2021-06-19,SC,0,10.2,2023-03-04-193853
2021-06-26,SC,0,11.2,2023-03-04-193853
2021-07-03,SC,0,14.8,2023-03-04-193853
2021-07-10,SC,0,16,2023-03-04-193853
2021-07-17,SC,0,23,2023-03-04-193853
2021-07-24,SC,0,26.6,2023-03-04-193853
2021-07-31,SC,0,30.6,2023-03-04-193853
2021-08-07,SC,0,32.4,2023-03-04-193853
2021-08-14,SC,0,30.8,2023-03-04-193853
2021-08-21,SC,0,27,2023-03-04-193853
2021-08-28,SC,0,26.6,2023-03-04-193853
2021-09-04,SC,0,26.8,2023-03-04-193853
2021-09-11,SC,0,21.6,2023-03-04-193853
2021-09-18,SC,0,22.4,2023-03-04-193853
2021-09-25,SC,0,21.6,2023-03-04-193853
2021-10-02,SC,0,19.8,2023-03-04-193853
2021-10-09,SC,0,17.6,2023-03-04-193853
2021-10-16,SC,0,18.6,2023-03-04-193853
2021-10-23,SC,0,18.2,2023-03-04-193853
2021-10-30,SC,0,18,2023-03-04-193853
2021-11-06,SC,0,16.6,2023-03-04-193853
2021-11-13,SC,0,18.8,2023-03-04-193853
2021-11-20,SC,0,21.8,2023-03-04-193853
2021-11-27,SC,0,23.6,2023-03-04-193853
2021-12-04,SC,0,24,2023-03-04-193853
2021-12-11,SC,0,24.6,2023-03-04-193853
2021-12-18,SC,0,22.8,2023-03-04-193853
2021-12-25,SC,0,19,2023-03-04-193853
2022-01-01,SC,0,16,2023-03-04-193853
2022-01-08,SC,0,13.8,2023-03-04-193853
2022-01-15,SC,0,10.4,2023-03-04-193853
2022-01-22,SC,0,6.4,2023-03-04-193853
2022-01-29,SC,0,4.4,2023-03-04-193853
2022-02-05,SC,0,2.8,2023-03-04-193853
2022-02-12,SC,0,1.4,2023-03-04-193853
2022-02-19,SC,0,1,2023-03-04-193853
2022-02-26,SC,0,1.6,2023-03-04-193853
2022-03-05,SC,0,1.8,2023-03-04-193853
2022-03-12,SC,0,1.8,2023-03-04-193853
2022-03-19,SC,0,2,2023-03-04-193853
2022-03-26,SC,0,2.4,2023-03-04-193853
2022-04-02,SC,0,1.6,2023-03-04-193853
2022-04-09,SC,0,1.4,2023-03-04-193853
2022-04-16,SC,0,1.4,2023-03-04-193853
2022-04-23,SC,0,2,2023-03-04-193853
2022-04-30,SC,0,2.2,2023-03-04-193853
2022-05-07,SC,0,2.8,2023-03-04-193853
2022-05-14,SC,0,4.8,2023-03-04-193853
2022-05-21,SC,0,7.8,2023-03-04-193853
2022-05-28,SC,0,11.2,2023-03-04-193853
2022-06-04,SC,0,15.2,2023-03-04-193853
2022-06-11,SC,0,19.2,2023-03-04-193853
2022-06-18,SC,0,22.4,2023-03-04-193853
2022-06-25,SC,0,25.2,2023-03-04-193853
2022-07-02,SC,0,27.6,2023-03-04-193853
2022-07-09,SC,0,32,2023-03-04-193853
2022-07-16,SC,0,36.2,2023-03-04-193853
2022-07-23,SC,0,39.8,2023-03-04-193853
2022-07-30,SC,0,43.2,2023-03-04-193853
2022-08-06,SC,0,47.4,2023-03-04-193853
2022-08-13,SC,0,49.8,2023-03-04-193853
2022-08-20,SC,0,54.6,2023-03-04-193853
2022-08-27,SC,0,66,2023-03-04-193853
2022-09-03,SC,0,82.8,2023-03-04-193853
2022-09-10,SC,0,103.6,2023-03-04-193853
2022-09-17,SC,0,127.6,2023-03-04-193853
2022-09-24,SC,0,148.8,2023-03-04-193853
2022-10-01,SC,0,158,2023-03-04-193853
2022-10-08,SC,0,155.4,2023-03-04-193853
2022-10-15,SC,0,146.6,2023-03-04-193853
2022-10-22,SC,0,127.6,2023-03-04-193853
2022-10-29,SC,0,105,2023-03-04-193853
2022-11-05,SC,0,86,2023-03-04-193853
2022-11-12,SC,0,67.8,2023-03-04-193853
2022-11-19,SC,0,49.6,2023-03-04-193853
2022-11-26,SC,0,43.2,2023-03-04-193853
2022-12-03,SC,0,36.6,2023-03-04-193853
2022-12-10,SC,0,29.6,2023-03-04-193853
2022-12-17,SC,0,27,2023-03-04-193853
2022-12-24,SC,0,24,2023-03-04-193853
2022-12-31,SC,0,16.4,2023-03-04-193853
2023-01-07,SC,0,13,2023-03-04-193853
2023-01-14,SC,0,11.8,2023-03-04-193853
2023-01-21,SC,0,11.4,2023-03-04-193853
2023-01-28,SC,0,11,2023-03-04-193853
2023-02-04,SC,0,9.6,2023-03-04-193853
2023-02-11,SC,0,9.2,2023-03-04-193853
2023-02-18,SC,0,8.25,2023-03-04-193853
2023-02-25,SC,0,6.667,2023-03-04-193853
2021-03-06,SD,0,0,2023-03-04-193853
2021-03-13,SD,0,0,2023-03-04-193853
2021-03-20,SD,0,0,2023-03-04-193853
2021-03-27,SD,0,0,2023-03-04-193853
2021-04-03,SD,0,0,2023-03-04-193853
2021-04-10,SD,0,0,2023-03-04-193853
2021-04-17,SD,0,0,2023-03-04-193853
2021-04-24,SD,0,0.2,2023-03-04-193853
2021-05-01,SD,0,0.2,2023-03-04-193853
2021-05-08,SD,0,0.2,2023-03-04-193853
2021-05-15,SD,0,0.2,2023-03-04-193853
2021-05-22,SD,0,0.4,2023-03-04-193853
2021-05-29,SD,0,1.4,2023-03-04-193853
2021-06-05,SD,0,2,2023-03-04-193853
2021-06-12,SD,0,4,2023-03-04-193853
2021-06-19,SD,0,5.4,2023-03-04-193853
2021-06-26,SD,0,7,2023-03-04-193853
2021-07-03,SD,0,11.6,2023-03-04-193853
2021-07-10,SD,0,14.8,2023-03-04-193853
2021-07-17,SD,0,15.8,2023-03-04-193853
2021-07-24,SD,0,17,2023-03-04-193853
2021-07-31,SD,0,16.4,2023-03-04-193853
2021-08-07,SD,0,12.6,2023-03-04-193853
2021-08-14,SD,0,10.4,2023-03-04-193853
2021-08-21,SD,0,16.6,2023-03-04-193853
2021-08-28,SD,0,37.2,2023-03-04-193853
2021-09-04,SD,0,60.2,2023-03-04-193853
2021-09-11,SD,0,85.2,2023-03-04-193853
2021-09-18,SD,0,115.4,2023-03-04-193853
2021-09-25,SD,0,135.2,2023-03-04-193853
2021-10-02,SD,0,139.2,2023-03-04-193853
2021-10-09,SD,0,142.8,2023-03-04-193853
2021-10-16,SD,0,138.8,2023-03-04-193853
2021-10-23,SD,0,128.8,2023-03-04-193853
2021-10-30,SD,0,124.2,2023-03-04-193853
2021-11-06,SD,0,117,2023-03-04-193853
2021-11-13,SD,0,99.6,2023-03-04-193853
2021-11-20,SD,0,87.4,2023-03-04-193853
2021-11-27,SD,0,73.8,2023-03-04-193853
2021-12-04,SD,0,57,2023-03-04-193853
2021-12-11,SD,0,43.4,2023-03-04-193853
2021-12-18,SD,0,39.8,2023-03-04-193853
2021-12-25,SD,0,36.2,2023-03-04-193853
2022-01-01,SD,0,36.8,2023-03-04-193853
2022-01-08,SD,0,36.6,2023-03-04-193853
2022-01-15,SD,0,33.2,2023-03-04-193853
2022-01-22,SD,0,28.8,2023-03-04-193853
2022-01-29,SD,0,22.8,2023-03-04-193853
2022-02-05,SD,0,16.2,2023-03-04-193853
2022-02-12,SD,0,9.2,2023-03-04-193853
2022-02-19,SD,0,6.6,2023-03-04-193853
2022-02-26,SD,0,4.6,2023-03-04-193853
2022-03-05,SD,0,3.8,2023-03-04-193853
2022-03-12,SD,0,1.6,2023-03-04-193853
2022-03-19,SD,0,1.2,2023-03-04-193853
2022-03-26,SD,0,0.8,2023-03-04-193853
2022-04-02,SD,0,0.6,2023-03-04-193853
2022-04-09,SD,0,0.2,2023-03-04-193853
2022-04-16,SD,0,0.4,2023-03-04-193853
2022-04-23,SD,0,0.4,2023-03-04-193853
2022-04-30,SD,0,0.4,2023-03-04-193853
2022-05-07,SD,0,0.2,2023-03-04-193853
2022-05-14,SD,0,0.8,2023-03-04-193853
2022-05-21,SD,0,0.6,2023-03-04-193853
2022-05-28,SD,0,0.8,2023-03-04-193853
2022-06-04,SD,0,1,2023-03-04-193853
2022-06-11,SD,0,1,2023-03-04-193853
2022-06-18,SD,0,1,2023-03-04-193853
2022-06-25,SD,0,1.6,2023-03-04-193853
2022-07-02,SD,0,2,2023-03-04-193853
2022-07-09,SD,0,2,2023-03-04-193853
2022-07-16,SD,0,2,2023-03-04-193853
2022-07-23,SD,0,1.8,2023-03-04-193853
2022-07-30,SD,0,1.6,2023-03-04-193853
2022-08-06,SD,0,2,2023-03-04-193853
2022-08-13,SD,0,2,2023-03-04-193853
2022-08-20,SD,0,2.6,2023-03-04-193853
2022-08-27,SD,0,3,2023-03-04-193853
2022-09-03,SD,0,3.4,2023-03-04-193853
2022-09-10,SD,0,3.4,2023-03-04-193853
2022-09-17,SD,0,3.8,2023-03-04-193853
2022-09-24,SD,0,3.8,2023-03-04-193853
2022-10-01,SD,0,4.6,2023-03-04-193853
2022-10-08,SD,0,6.4,2023-03-04-193853
2022-10-15,SD,0,7.2,2023-03-04-193853
2022-10-22,SD,0,11,2023-03-04-193853
2022-10-29,SD,0,14,2023-03-04-193853
2022-11-05,SD,0,14.8,2023-03-04-193853
2022-11-12,SD,0,16,2023-03-04-193853
2022-11-19,SD,0,17.4,2023-03-04-193853
2022-11-26,SD,0,15.6,2023-03-04-193853
2022-12-03,SD,0,13.6,2023-03-04-193853
2022-12-10,SD,0,12.6,2023-03-04-193853
2022-12-17,SD,0,10.8,2023-03-04-193853
2022-12-24,SD,0,8.4,2023-03-04-193853
2022-12-31,SD,0,7.4,2023-03-04-193853
2023-01-07,SD,0,6.4,2023-03-04-193853
2023-01-14,SD,0,6,2023-03-04-193853
2023-01-21,SD,0,4.6,2023-03-04-193853
2023-01-28,SD,0,4.2,2023-03-04-193853
2023-02-04,SD,0,2.8,2023-03-04-193853
2023-02-11,SD,0,2.2,2023-03-04-193853
2023-02-18,SD,0,1.5,2023-03-04-193853
2023-02-25,SD,0,1,2023-03-04-193853
2021-03-06,TN,0,0,2023-03-04-193853
2021-03-13,TN,0,0,2023-03-04-193853
2021-03-20,TN,0,0,2023-03-04-193853
2021-03-27,TN,0,0,2023-03-04-193853
2021-04-03,TN,0,0,2023-03-04-193853
2021-04-10,TN,0,0,2023-03-04-193853
2021-04-17,TN,0,0,2023-03-04-193853
2021-04-24,TN,0,0.8,2023-03-04-193853
2021-05-01,TN,0,1,2023-03-04-193853
2021-05-08,TN,0,1.4,2023-03-04-193853
2021-05-15,TN,0,2,2023-03-04-193853
2021-05-22,TN,0,3,2023-03-04-193853
2021-05-29,TN,0,2.4,2023-03-04-193853
2021-06-05,TN,0,2.6,2023-03-04-193853
2021-06-12,TN,0,2.8,2023-03-04-193853
2021-06-19,TN,0,2.2,2023-03-04-193853
2021-06-26,TN,4.6,1.2,2023-03-04-193853
2021-07-03,TN,14.4,2,2023-03-04-193853
2021-07-10,TN,30,2,2023-03-04-193853
2021-07-17,TN,46.4,1.6,2023-03-04-193853
2021-07-24,TN,64.6,1.8,2023-03-04-193853
2021-07-31,TN,75,2.4,2023-03-04-193853
2021-08-07,TN,77.6,2.2,2023-03-04-193853
2021-08-14,TN,68.6,2.6,2023-03-04-193853
2021-08-21,TN,61.4,2.8,2023-03-04-193853
2021-08-28,TN,47,2.6,2023-03-04-193853
2021-09-04,TN,35.6,2.2,2023-03-04-193853
2021-09-11,TN,25.4,2,2023-03-04-193853
2021-09-18,TN,20.2,1.2,2023-03-04-193853
2021-09-25,TN,13.8,1.2,2023-03-04-193853
2021-10-02,TN,11.4,1.4,2023-03-04-193853
2021-10-09,TN,9,1.4,2023-03-04-193853
2021-10-16,TN,7.8,1.4,2023-03-04-193853
2021-10-23,TN,7,1.8,2023-03-04-193853
2021-10-30,TN,4.8,1.4,2023-03-04-193853
2021-11-06,TN,4,1.4,2023-03-04-193853
2021-11-13,TN,3.6,1.6,2023-03-04-193853
2021-11-20,TN,3.8,1,2023-03-04-193853
2021-11-27,TN,4,0.8,2023-03-04-193853
2021-12-04,TN,3.8,1,2023-03-04-193853
2021-12-11,TN,3.8,1,2023-03-04-193853
2021-12-18,TN,3.4,0.6,2023-03-04-193853
2021-12-25,TN,3,0.6,2023-03-04-193853
2022-01-01,TN,2.2,0.4,2023-03-04-193853
2022-01-08,TN,2,0.2,2023-03-04-193853
2022-01-15,TN,1.6,0,2023-03-04-193853
2022-01-22,TN,1.6,0,2023-03-04-193853
2022-01-29,TN,1,0,2023-03-04-193853
2022-02-05,TN,1,0,2023-03-04-193853
2022-02-12,TN,1,0,2023-03-04-193853
2022-02-19,TN,0.8,0,2023-03-04-193853
2022-02-26,TN,0.4,0,2023-03-04-193853
2022-03-05,TN,0.2,0,2023-03-04-193853
2022-03-12,TN,0.2,0,2023-03-04-193853
2022-03-19,TN,0.2,0,2023-03-04-193853
2022-03-26,TN,0.4,0,2023-03-04-193853
2022-04-02,TN,0.8,0.4,2023-03-04-193853
2022-04-09,TN,0.8,0.4,2023-03-04-193853
2022-04-16,TN,1.6,0.4,2023-03-04-193853
2022-04-23,TN,1.8,0.4,2023-03-04-193853
2022-04-30,TN,1.6,0.4,2023-03-04-193853
2022-05-07,TN,2,0,2023-03-04-193853
2022-05-14,TN,2.6,0,2023-03-04-193853
2022-05-21,TN,3,0,2023-03-04-193853
2022-05-28,TN,3.4,0.4,2023-03-04-193853
2022-06-04,TN,4,0.6,2023-03-04-193853
2022-06-11,TN,4.2,0.8,2023-03-04-193853
2022-06-18,TN,5.4,0.8,2023-03-04-193853
2022-06-25,TN,7.8,0.8,2023-03-04-193853
2022-07-02,TN,8.4,0.4,2023-03-04-193853
2022-07-09,TN,11.8,0.2,2023-03-04-193853
2022-07-16,TN,15.2,0.2,2023-03-04-193853
2022-07-23,TN,16.4,0.2,2023-03-04-193853
2022-07-30,TN,18,0.2,2023-03-04-193853
2022-08-06,TN,21.8,0.6,2023-03-04-193853
2022-08-13,TN,24,0.6,2023-03-04-193853
2022-08-20,TN,26.6,0.4,2023-03-04-193853
2022-08-27,TN,33.4,1,2023-03-04-193853
2022-09-03,TN,38.2,1,2023-03-04-193853
2022-09-10,TN,49.6,0.8,2023-03-04-193853
2022-09-17,TN,56.8,1.6,2023-03-04-193853
2022-09-24,TN,64.4,2.4,2023-03-04-193853
2022-10-01,TN,64.4,3.2,2023-03-04-193853
2022-10-08,TN,60.4,3.8,2023-03-04-193853
2022-10-15,TN,46.8,4.8,2023-03-04-193853
2022-10-22,TN,36.2,4.2,2023-03-04-193853
2022-10-29,TN,25.4,3.4,2023-03-04-193853
2022-11-05,TN,17.6,2.4,2023-03-04-193853
2022-11-12,TN,13,3.4,2023-03-04-193853
2022-11-19,TN,12,2.8,2023-03-04-193853
2022-11-26,TN,10.2,3,2023-03-04-193853
2022-12-03,TN,7.6,3.2,2023-03-04-193853
2022-12-10,TN,6.2,2.8,2023-03-04-193853
2022-12-17,TN,6.2,1.6,2023-03-04-193853
2022-12-24,TN,6.8,1.4,2023-03-04-193853
2022-12-31,TN,7.4,1,2023-03-04-193853
2023-01-07,TN,7,1,2023-03-04-193853
2023-01-14,TN,7.4,1,2023-03-04-193853
2023-01-21,TN,7,1,2023-03-04-193853
2023-01-28,TN,4.8,0.6,2023-03-04-193853
2023-02-04,TN,4,0.8,2023-03-04-193853
2023-02-11,TN,3.2,0.6,2023-03-04-193853
2023-02-18,TN,2.75,0.75,2023-03-04-193853
2023-02-25,TN,2,0.333,2023-03-04-193853
2021-03-06,TX,2,3.8,2023-03-04-193853
2021-03-13,TX,1.8,5.2,2023-03-04-193853
2021-03-20,TX,1.8,4.6,2023-03-04-193853
2021-03-27,TX,2,6,2023-03-04-193853
2021-04-03,TX,2,7,2023-03-04-193853
2021-04-10,TX,1.4,9,2023-03-04-193853
2021-04-17,TX,2.2,12.6,2023-03-04-193853
2021-04-24,TX,2.8,22.6,2023-03-04-193853
2021-05-01,TX,2.8,32,2023-03-04-193853
2021-05-08,TX,5.2,47.8,2023-03-04-193853
2021-05-15,TX,6.2,68.6,2023-03-04-193853
2021-05-22,TX,8.6,99.4,2023-03-04-193853
2021-05-29,TX,16.2,148.2,2023-03-04-193853
2021-06-05,TX,28.2,229,2023-03-04-193853
2021-06-12,TX,38.4,326.6,2023-03-04-193853
2021-06-19,TX,56.2,449.6,2023-03-04-193853
2021-06-26,TX,83.2,594.4,2023-03-04-193853
2021-07-03,TX,106,737.4,2023-03-04-193853
2021-07-10,TX,127.2,881.4,2023-03-04-193853
2021-07-17,TX,142.2,1023.8,2023-03-04-193853
2021-07-24,TX,148.8,1123.8,2023-03-04-193853
2021-07-31,TX,139.6,1161.6,2023-03-04-193853
2021-08-07,TX,120.4,1150.4,2023-03-04-193853
2021-08-14,TX,103.4,1091.8,2023-03-04-193853
2021-08-21,TX,87.2,987,2023-03-04-193853
2021-08-28,TX,71.4,874,2023-03-04-193853
2021-09-04,TX,60,759,2023-03-04-193853
2021-09-11,TX,55.4,671,2023-03-04-193853
2021-09-18,TX,46.2,583.6,2023-03-04-193853
2021-09-25,TX,41.4,523.6,2023-03-04-193853
2021-10-02,TX,36.6,473.2,2023-03-04-193853
2021-10-09,TX,32.2,446.4,2023-03-04-193853
2021-10-16,TX,29.6,406.2,2023-03-04-193853
2021-10-23,TX,26,383.8,2023-03-04-193853
2021-10-30,TX,25.2,358.4,2023-03-04-193853
2021-11-06,TX,24.2,342.8,2023-03-04-193853
2021-11-13,TX,23.4,331.8,2023-03-04-193853
2021-11-20,TX,23.4,330.4,2023-03-04-193853
2021-11-27,TX,24.4,325.8,2023-03-04-193853
2021-12-04,TX,22.8,308.4,2023-03-04-193853
2021-12-11,TX,23.2,297.4,2023-03-04-193853
2021-12-18,TX,24.2,285.4,2023-03-04-193853
2021-12-25,TX,21.6,269.8,2023-03-04-193853
2022-01-01,TX,18.2,226.8,2023-03-04-193853
2022-01-08,TX,16.4,194,2023-03-04-193853
2022-01-15,TX,12.4,152.4,2023-03-04-193853
2022-01-22,TX,8,112,2023-03-04-193853
2022-01-29,TX,6.4,77.4,2023-03-04-193853
2022-02-05,TX,5.2,68,2023-03-04-193853
2022-02-12,TX,4,59.4,2023-03-04-193853
2022-02-19,TX,4.4,56.4,2023-03-04-193853
2022-02-26,TX,3.6,60,2023-03-04-193853
2022-03-05,TX,3.2,62,2023-03-04-193853
2022-03-12,TX,3.8,63.8,2023-03-04-193853
2022-03-19,TX,4,65.8,2023-03-04-193853
2022-03-26,TX,4.2,68.6,2023-03-04-193853
2022-04-02,TX,5,66,2023-03-04-193853
2022-04-09,TX,5.8,71.4,2023-03-04-193853
2022-04-16,TX,5,80,2023-03-04-193853
2022-04-23,TX,4.4,100.4,2023-03-04-193853
2022-04-30,TX,6.2,128.4,2023-03-04-193853
2022-05-07,TX,9,171.6,2023-03-04-193853
2022-05-14,TX,13.6,222.2,2023-03-04-193853
2022-05-21,TX,16.8,296.4,2023-03-04-193853
2022-05-28,TX,19,361.4,2023-03-04-193853
2022-06-04,TX,19,415.2,2023-03-04-193853
2022-06-11,TX,20.2,459,2023-03-04-193853
2022-06-18,TX,18.8,482.2,2023-03-04-193853
2022-06-25,TX,21,466.6,2023-03-04-193853
2022-07-02,TX,21.2,432.4,2023-03-04-193853
2022-07-09,TX,22,404,2023-03-04-193853
2022-07-16,TX,22.6,373.6,2023-03-04-193853
2022-07-23,TX,22.2,333.4,2023-03-04-193853
2022-07-30,TX,21.8,299.4,2023-03-04-193853
2022-08-06,TX,23.6,285.4,2023-03-04-193853
2022-08-13,TX,26.8,274.8,2023-03-04-193853
2022-08-20,TX,30.2,274.8,2023-03-04-193853
2022-08-27,TX,34.4,324.6,2023-03-04-193853
2022-09-03,TX,43.6,417,2023-03-04-193853
2022-09-10,TX,55.8,545.6,2023-03-04-193853
2022-09-17,TX,61.8,709.8,2023-03-04-193853
2022-09-24,TX,74.4,880.4,2023-03-04-193853
2022-10-01,TX,80.8,1048.6,2023-03-04-193853
2022-10-08,TX,84,1168,2023-03-04-193853
2022-10-15,TX,82.8,1249.4,2023-03-04-193853
2022-10-22,TX,89.4,1299.2,2023-03-04-193853
2022-10-29,TX,83,1328.2,2023-03-04-193853
2022-11-05,TX,81.6,1284.2,2023-03-04-193853
2022-11-12,TX,72.8,1211.4,2023-03-04-193853
2022-11-19,TX,65.8,1120.4,2023-03-04-193853
2022-11-26,TX,52.4,979.4,2023-03-04-193853
2022-12-03,TX,41.6,806.8,2023-03-04-193853
2022-12-10,TX,34.4,668.6,2023-03-04-193853
2022-12-17,TX,32,566.2,2023-03-04-193853
2022-12-24,TX,26.8,463.2,2023-03-04-193853
2022-12-31,TX,23.8,377.2,2023-03-04-193853
2023-01-07,TX,21.6,316.6,2023-03-04-193853
2023-01-14,TX,18.6,253.6,2023-03-04-193853
2023-01-21,TX,15.2,198.8,2023-03-04-193853
2023-01-28,TX,14.8,154.4,2023-03-04-193853
2023-02-04,TX,14,125.6,2023-03-04-193853
2023-02-11,TX,14.2,101,2023-03-04-193853
2023-02-18,TX,14.25,95.5,2023-03-04-193853
2023-02-25,TX,14,81.333,2023-03-04-193853
2021-03-06,UT,0,0,2023-03-04-193853
2021-03-13,UT,0,0,2023-03-04-193853
2021-03-20,UT,0,0,2023-03-04-193853
2021-03-27,UT,0,0,2023-03-04-193853
2021-04-03,UT,0,0,2023-03-04-193853
2021-04-10,UT,0,0,2023-03-04-193853
2021-04-17,UT,0,0,2023-03-04-193853
2021-04-24,UT,0,0,2023-03-04-193853
2021-05-01,UT,0,0,2023-03-04-193853
2021-05-08,UT,0,0,2023-03-04-193853
2021-05-15,UT,0,0,2023-03-04-193853
2021-05-22,UT,0,0,2023-03-04-193853
2021-05-29,UT,0,0,2023-03-04-193853
2021-06-05,UT,0,0,2023-03-04-193853
2021-06-12,UT,0,0,2023-03-04-193853
2021-06-19,UT,0,0,2023-03-04-193853
2021-06-26,UT,0,0,2023-03-04-193853
2021-07-03,UT,0,0,2023-03-04-193853
2021-07-10,UT,0,0,2023-03-04-193853
2021-07-17,UT,0,0,2023-03-04-193853
2021-07-24,UT,0,0,2023-03-04-193853
2021-07-31,UT,0,0,2023-03-04-193853
2021-08-07,UT,0,0,2023-03-04-193853
2021-08-14,UT,0,0,2023-03-04-193853
2021-08-21,UT,0,0,2023-03-04-193853
2021-08-28,UT,0,0,2023-03-04-193853
2021-09-04,UT,0,0,2023-03-04-193853
2021-09-11,UT,0,0,2023-03-04-193853
2021-09-18,UT,0,0,2023-03-04-193853
2021-09-25,UT,0,0,2023-03-04-193853
2021-10-02,UT,0,0,2023-03-04-193853
2021-10-09,UT,0,0,2023-03-04-193853
2021-10-16,UT,0,0,2023-03-04-193853
2021-10-23,UT,0,0,2023-03-04-193853
2021-10-30,UT,0,0,2023-03-04-193853
2021-11-06,UT,0,0,2023-03-04-193853
2021-11-13,UT,0,0,2023-03-04-193853
2021-11-20,UT,0,0,2023-03-04-193853
2021-11-27,UT,0,0,2023-03-04-193853
2021-12-04,UT,0,0,2023-03-04-193853
2021-12-11,UT,0,0,2023-03-04-193853
2021-12-18,UT,0,0,2023-03-04-193853
2021-12-25,UT,0,0,2023-03-04-193853
2022-01-01,UT,0,0,2023-03-04-193853
2022-01-08,UT,0,0,2023-03-04-193853
2022-01-15,UT,0,0,2023-03-04-193853
2022-01-22,UT,0,0,2023-03-04-193853
2022-01-29,UT,0,0,2023-03-04-193853
2022-02-05,UT,0,0,2023-03-04-193853
2022-02-12,UT,0,0,2023-03-04-193853
2022-02-19,UT,0,0,2023-03-04-193853
2022-02-26,UT,0,0,2023-03-04-193853
2022-03-05,UT,0,0,2023-03-04-193853
2022-03-12,UT,0,0,2023-03-04-193853
2022-03-19,UT,0,0,2023-03-04-193853
2022-03-26,UT,0,0,2023-03-04-193853
2022-04-02,UT,0,0,2023-03-04-193853
2022-04-09,UT,0,0,2023-03-04-193853
2022-04-16,UT,0,0,2023-03-04-193853
2022-04-23,UT,0,0,2023-03-04-193853
2022-04-30,UT,0,0,2023-03-04-193853
2022-05-07,UT,0,0,2023-03-04-193853
2022-05-14,UT,0,0,2023-03-04-193853
2022-05-21,UT,0,0,2023-03-04-193853
2022-05-28,UT,0,0,2023-03-04-193853
2022-06-04,UT,0,0,2023-03-04-193853
2022-06-11,UT,0,0,2023-03-04-193853
2022-06-18,UT,0,0,2023-03-04-193853
2022-06-25,UT,0,0,2023-03-04-193853
2022-07-02,UT,0,0,2023-03-04-193853
2022-07-09,UT,0,0,2023-03-04-193853
2022-07-16,UT,0,0,2023-03-04-193853
2022-07-23,UT,0,0,2023-03-04-193853
2022-07-30,UT,0,0,2023-03-04-193853
2022-08-06,UT,0,0,2023-03-04-193853
2022-08-13,UT,0,0,2023-03-04-193853
2022-08-20,UT,0,0,2023-03-04-193853
2022-08-27,UT,0,0,2023-03-04-193853
2022-09-03,UT,0,0,2023-03-04-193853
2022-09-10,UT,0,0,2023-03-04-193853
2022-09-17,UT,0,0,2023-03-04-193853
2022-09-24,UT,0,0,2023-03-04-193853
2022-10-01,UT,0,0,2023-03-04-193853
2022-10-08,UT,0,0,2023-03-04-193853
2022-10-15,UT,0,0,2023-03-04-193853
2022-10-22,UT,0,0,2023-03-04-193853
2022-10-29,UT,0,0,2023-03-04-193853
2022-11-05,UT,0,0,2023-03-04-193853
2022-11-12,UT,0,0,2023-03-04-193853
2022-11-19,UT,0,0,2023-03-04-193853
2022-11-26,UT,0,0,2023-03-04-193853
2022-12-03,UT,0,0,2023-03-04-193853
2022-12-10,UT,0,0,2023-03-04-193853
2022-12-17,UT,0,0,2023-03-04-193853
